name	dna_count	rna_count	ratio	log2	n_obs_bc
panTro4_MER52D_F2_230bp_553_782.frameSeq_chr15:22189837_22190014	0.45357732331270584	0.21155806580618153	0.4664211699585539	-1.1002948237136732	585.0
panTro4_MER34_F1_224bp_97_320.frameSeq_chr1:63978112_63978291	0.15434862248072412	0.11931899033699822	0.7730486247254938	-0.37136893242669394	90.0
hg19_MER34_F1_224bp_97_320.frameSeq_chr14:35914678_35914870	0.4358691621989414	0.21211214008366372	0.4866417688591847	-1.0390679416067772	211.0
macFas5_MER52A_F1_259bp_60_318.frameSeq_chr5:130109759_130109941	0.3562884460996639	0.207115225192928	0.581313336035017	-0.7826120887588331	471.0
panTro4_MER11C_F1_236bp_347_582.frameSeq_chr4_GL389784_random:231_474	0.20065320922494134	0.06142644860277413	0.30613240047365653	-1.7077723498299355	9.0
hg19_MER34_F1_224bp_97_320.frameSeq_chr21:18151957_18152163	0.3122688328682164	0.20443787073678696	0.654685480004544	-0.6111261125360552	37.0
hg19_MER52D_F2_230bp_553_782.frameSeq_chr2:15225722_15225917	0.2723753403608539	0.1446650148944817	0.5311237599660219	-0.9128800246575025	409.0
panTro4_MER11B_F2_255bp_602_856.frameSeq_chr18:30274839_30275076	0.3572759336669802	0.19577627469119455	0.5479693879232269	-0.8678327949952234	54.0
panTro4_MER52A_F2_249bp_225_473.frameSeq_chr9:32382558_32382825	0.2525462805762193	0.22510986752663698	0.8913608508231349	-0.16591849669608072	49.0
panTro4_MER11B_F2_255bp_602_856.frameSeq_chr19_GL392890_random:293375_293564	0.4192827742672632	0.1895696619559297	0.4521284288085072	-1.1451954609916108	208.0
macFas5_MER11A_F2_260bp_769_1028.frameSeq_chr4:49624970_49625217	0.4486239716820156	0.8896344762062116	1.983029290366998	0.9877059870751486	61.0
panTro4_MER11A_F2_260bp_769_1028.frameSeq_chr6_GL390389_random:3944475_3944736	0.3054123470153337	0.20776592909761837	0.680280057856296	-0.5557992971982404	63.0
panTro4_MER52C_F2_238bp_356_593.frameSeq_chr6:37713414_37713638	0.4262328339194709	0.5388325600788846	1.2641742193438983	0.3381952990081902	233.0
panTro4_MER11B_F1_236bp_366_601.frameSeq_chr1:104448258_104448491	0.20930205445015432	0.17705270479623134	0.8459195742791754	-0.24140758911208904	19.0
panTro4_MER34A_F1_253bp_97_349.frameSeq_chr4:90644431_90644674	0.4214346400649238	0.09690268629849394	0.22993526655418184	-2.120700337048634	10.0
macFas5_MER34A_F1_253bp_97_349.frameSeq_chr1:98921377_98921605	0.4916737467424112	0.19654273661671937	0.3997421825324517	-1.3228582746450284	32.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chr1:76682302_76682505	0.20160756456013726	0.20184755930323345	1.0011904054474334	0.0017163706497373206	28.0
hg19_MER11C_F1_236bp_347_582.frameSeq_chr22:24327380_24327615	0.23801622059786146	0.2551004277268149	1.071777490987969	0.10000542261637918	24.0
macFas5_MER11A_F1_260bp_371_630.frameSeq_chr4:143662598_143662798	0.3818970618925216	0.213983655942437	0.5603176282164198	-0.8356832128130255	76.0
panTro4_MER11C_F1_236bp_347_582.frameSeq_chr3:151757386_151757615	0.3536416714309311	0.24222630059046005	0.6849484100964291	-0.5459327656476668	53.0
hg19_MER11C_F2_250bp_583_832.frameSeq_chr7:145303988_145304237	0.6195135802059971	0.5911793827946725	0.9542637993473798	-0.06753995087792758	53.0
macFas5_MER11A_F2_260bp_769_1028.frameSeq_chr8:115080360_115080586	0.2720239539327263	1.2218468039963573	4.4916882735206825	2.1672578071127058	72.0
hg19_MER34C__F1_246bp_132_377.frameSeq_chr10:56738301_56738537	0.060541916576490926	0.10388296454880919	1.7158849673607468	0.7789528380467057	3.0
macFas5_MER11A_F2_260bp_769_1028.frameSeq_chr16:66135322_66135569	0.46357810407141625	0.8035468909982806	1.7333581632546016	0.7935697889254818	64.0
hg19_MER34A_F1_253bp_97_349.frameSeq_chr12:14423545_14423761	0.44628041362099025	0.3044222526343365	0.6821322275032021	-0.5518766701940989	19.0
macFas5_MER52A_F1_259bp_60_318.frameSeq_chr13:44802295_44802475	0.23740956234252275	0.1824260954628148	0.7684024757167088	-0.3800659276558319	348.0
hg19_MER11C_F1_236bp_347_582.frameSeq_chr3:161940479_161940712	0.21347881385159864	0.24698367605347843	1.1569470131362587	0.2103227921584134	81.0
