name	dna_count	rna_count	ratio	log2	n_obs_bc
panTro4_MER11C_F2_250bp_583_832.frameSeq_chr3:104100800_104101049	0.3610385630646556	0.3814640755036759	1.0565743234341491	0.07939425546825102	21.0
panTro4_MER34B_F1_257bp_82_338.frameSeq_chr1:42326935_42327137	0.3997046285283542	0.270223222401786	0.6760572760858508	-0.5647826169825656	54.0
panTro4_MER34C2_F1_232bp_132_363.frameSeq_chr3:149118269_149118486	1.1786162123271982	0.4290495736748911	0.3640282300442188	-1.457877760492033	1.0
panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:78609466_78609718	0.7492730562503105	1.2551439420154111	1.6751489080585646	0.7442893459399769	36.0
macFas5_MER52A_F2_249bp_225_473.frameSeq_chr18:66136282_66136467	0.3143133998412143	0.26707841664518106	0.8497201098651996	-0.23494038611416	433.0
panTro4_MER52C_F1_241bp_42_282.frameSeq_chr17:52313571_52313773	0.31987158531351423	0.28875487939450356	0.9027212564426053	-0.1476475158506927	474.0
macFas5_MER52C_F1_241bp_42_282.frameSeq_chr16:14946893_14947101	0.38226982598718223	0.3355956722824867	0.8779025951520941	-0.18786721581752627	347.0
hg19_MER34A_F1_253bp_97_349.frameSeq_chr2:15677333_15677579	0.27818270849958715	0.2427194731075098	0.8725181892744064	-0.19674288757372096	6.0
hg19_MER34D_F1_253bp_97_349.frameSeq_chr6:128012638_128012891	0.6789854266667554	0.6457196083807111	0.951006579847595	-0.07247277201324205	7.0
hg19_MER34C__F1_246bp_132_377.frameSeq_chr2:20936366_20936589	0.23715331269273252	0.23388190713812668	0.9862055245298452	-0.020039760331146107	42.0
macFas5_MER34B_F1_257bp_82_338.frameSeq_chr7:133384355_133384548	0.3329373536474745	0.32025665253721114	0.9619126512199946	-0.05602220231952487	170.0
hg19_MER11C_F1_236bp_347_582.frameSeq_chr17:62507458_62507693	0.5508749688051034	0.35325081565899363	0.6412540697306067	-0.6410320180483216	11.0
hg19_MER34D_F1_253bp_97_349.frameSeq_chr5:14516820_14517060	0.7746914745986955	0.3492968293917937	0.45088508244231795	-1.1491683157668986	16.0
panTro4_MER11A_F1_260bp_371_630.frameSeq_chr12:32914330_32914514	0.41166160459544165	0.5709219660367219	1.386872031939419	0.47183467489755426	29.0
panTro4_MER11B_F2_255bp_602_856.frameSeq_chr1:104448005_104448257	0.8145689945703373	0.4043792231885849	0.49643336032190105	-1.010328027054455	47.0
